symbol,community
SPRR2D,64
TCEAL1,296
TEX264,371
THAP4,64
TM9SF2,168
VAMP7,253
ZNF133,1
ZNF205,64
ZNF28,215
ZNF600,64
ZNF671,122
ZNF775,64
ZNF813,64
DUSP8,21
JKAMP,118
KCNAB3,118
STK11IP,118
Trp53,118
Wwox,118
ZNF605,118
MFN2,389
SLC25A26,389
SLC25A38,389
MARCH8,326
MARCH9,563
Crtc2,301
KSR1,15
RASGRF1,301
MARS2,493
ANKRD34A,15
ACSS2,1
TMEM213,27
TNS3,73
APOBEC3B,3
CXorf23,1
MIR138-2,1
MIR29B2,1
NLRP5,1
SLTM,1
MOB3C,311
CLIP2,20
LOC81691,20
MGS,20
MRPL36,38
MTERF1,156
MXD3,11
MXD4,11
MXI1,23
TCP10L,363
DGCR6L,102
DRC7,102
FAM92A1,101
TGIF2LY,191
MBLAC2,273
ATP11C,336
BCS1L,273
CNNM4,140
EPHA7,57
FLRT3,273
TMEM230,273
ZDHHC20,273
MBNL3,106
BOK,61
SERPINB7,61
ABHD14B,1
ADA,1
ATAD3C,167
BRDT,332
C2orf47,8
C4B,1
CDA,324
CNP,129
COL8A1,281
CPNE4,133
CPNE9,1
CPPED1,121
CTNND2,1
DHX32,26
DNPEP,114
DOCK2,100
FAM81A,1
GDA,305
GJA3,1
H2AFJ,1
H2BFS,1
HBG2,1
HIST1H2BL,1
HIST2H2AA4,1
HIST2H2BF,1
HMCN1,1
HTB2,1
IAH1,533
IGHG4,45
IL2RB,2
IL36G,1
ISOC2,115
KDELR3,4
KRTAP11-1,51
KRTAP3-3,1
KRTAP9-1,1
KRTAP9-3,1
KRTAP9-7,1
KRTAP9-8,1
KRTAP9-9,1
ME2,1
MYO3A,1
MYO9B,167
OCIAD2,55
PLEKHH3,315
POB3,1
PRDM8,9
PRSS16,1
PSMA8,10
PTER,1
PYGB,1
PYGM,183
RGPD1,6
RGPD6,1
RGS7BP,1
RRM2B,1
S100A3,114
SEC11A,155
SLC17A4,1
SLC22A17,1
SMTNL2,7
SPCS3,1
SPT16,1
SYCP1,92
TBRG4,528
TCHH,109
TCP11L1,126
TDRD15,1
TDRD5,1
TNS4,2
TTBK2,31
TTC39B,499
USP17L,1
USP17L1,1
USP17L5,1
ZFP69B,1
ZNF142,1
HORMAD1,1
ANG,31
Cdkn2a,98
FBXO31,447
HMHA1,7
IYD,1
Jmy,1
KIAA1551,1
MAGEA2,1
Mdm4,7
NPIPB3,1
PYHIN1,1
RASSF3,19
RASSF6,19
RN5S1@,18
SESN2,211
Tbrg1,1
TRIM4,257
TRIM46,9
TRIM47,9
U19,1
CAPN7,18
CD160,18
ebi,1
Hipk2,1
LENG8,345
MINA,1
NSD1,5
PRPF40B,1
RBAK,1
RPP40,490
slp1,1
Tbl1x,1
TFB1M,1
ZNF354A,215
POLR2F,17
CRSP5,17
TAF3,24
TAF5,24
TAF8,24
GBP1,5
SSA1,428
SSA3,428
VCPKMT,428
ZBED8,243
METTL25,338
MEX3B,519
SNUPN,1
MFSD5,4
CREB3L1,532
CYB5R1,163
MGLL,352
COL7A1,216
CTAGE5,328
ITGAX,328
SIGLEC12,328
Dl,6
DLL1,84
EPB41L4A,6
PLK4,6
MICU1,223
ANGEL1,223
TMEM171,4
MAGEA6,35
TTC12,145
TFEB,7
Cbx1,21
Cbx3,11
KIF15,116
MMADHC,414
RSPH10B,28
ZCCHC6,470
2700060E02Rik,88
Atad3a,88
Atxn2l,88
Caprin1,88
Casc3,88
Cpsf6,88
Ddx1,88
Ddx3x,88
Dhx9,88
Eif4g1,88
Elavl1,88
Fam98a,88
Fip1l1,88
Fxr1,88
G3bp1,88
G3bp2,88
Hnrnpa1,88
Hnrnpa2b1,88
Hnrnpa3,1
Hnrnpab,88
Hnrnpd,88
Hnrnpf,1
Hnrnpl,88
Hnrnpu,88
Igf2bp1,88
Igf2bp3,88
Ilf2,88
L1td1,88
Larp1,88
Larp4,88
Larp4b,88
Lin28a,485
Matr3,88
Mkrn1,88
Mov10,88
Nufip2,88
Pabpc1,1
Pabpn1,88
Prrc2c,88
Rbmx,88
Srrt,88
Syncrip,88
Upf1,88
Usp10,88
Ybx1,1
B9D1,1
B9D2,1
NUDCD2,1
R3HCC1L,187
TBC1D2B,137
TPGS1,1
AFF3,37
ENOX2,48
ZBTB22,48
C20orf24,55
GALNT2,269
GOLM1,169
PRKRIR,249
MN1,5
CMTM3,79
DOCK6,79
STK25,19
MOCS3,139
SACS,1
MORC3,452
LIN7A,73
RPH3A,391
MT2P1,73
PARN,73
MPZL3,385
MREG,384
MRFAP1,464
GOLGA8F,464
GOLGA8G,464
Morf4l1,464
ALDH5A1,1
GDF15,38
MOCOS,38
MRPL33,38
MRPL34,161
MRPL35,38
MRPL41,38
MRPL52,38
MRPL53,1
MRPL54,38
MRPS6,355
RPUSD3,129
RTN4IP1,394
THAP9,38
TST,283
MRPS18C,394
RPA4,147
MSL2,150
PDHA2,379
FAXC,1
GSS,7
IGSF8,1
NCF1,331
NCF4,1
VCAM1,1
SUMO4,87
ROMO1,161
ERAP2,8
ACADL,348
CIAO1,1
MTMR12,241
THEM6,241
ACOT8,538
AFM,241
GNB1L,241
POSTN,241
PYCRL,395
MTMR7,230
MTMR8,57
CLUH,373
Ptpn6,373
MAT1A,1
AASS,1
ADRBK2,12
AIFM2,1
ALPK1,1
CAMK1G,58
CD6,1
CRADD,194
EBNA3B,54
EFNA5,1
Eif4e,1
GALR3,1
GCHFR,1
GNRHR,1
GSK3A,1
HPS1,322
KIF18A,3
KNDC1,1
LMTK3,435
MICALL2,154
MLH3,51
MYLK3,1
NDUFAF3,8
NECAB3,1
NEIL1,1
NEK11,1
NRXN3,268
PACSIN1,3
PBK,251
PDZD2,1
PTP4A2,140
PTPN9,97
REV1,1
RHOBTB1,36
RIMS2,1
RIN3,290
RNF130,9
SDK1,1
SEC31B,1
SLC1A4,1
SPEG,1
SULT1A2,109
TIE1,241
TMEM161A,155
TXK,1
WEE2,1
XDH,1
XYLT1,1
MLPH,391
RAB27A,391
LYSMD2,199
REXO2,199
SMC5,166
TBC1D7,211
MAGEH1,195
Rab11fip5,32
SCFD2,32
CTPS2,1
DONSON,1
ETNK1,474
HHF1,146
HTA1,1
ADAT2,204
CFAP58,204
VRK1,514
PPRC1,37
ALG9,196
CCPG1,196
CD151,196
GLB1L2,196
HYAL2,12
ITPRIP,196
MTFP1,196
PGAP1,196
POMT1,196
ST3GAL6,196
TMEM231,335
UGT3A2,196
APBB2,518
CD3E,2
Dok1,12
FCHO1,3
SOCS7,2
TRIM14,1
ESRRB,1
Pias3,5
THRB,5
IQCK,5
Nr3c1,5
C1D,436
NR1D1,259
THAP7,1
KATNB1,60
MRC2,86
PARD6G,167
TRIM7,9
ZNF10,60
ZNF17,60
ZNF211,213
ZNF230,60
ZNF572,60
ZNF599,60
ZNF844,60
Apoa1,1
Apoa2,1
APOA2,1
Arl6ip1,1
MAOA,1
Rabac1,1
RTN1,4
NPEPL1,427
ACAD10,474
MTIF2,143
NDUFAF7,8
PPOX,8
JOSD2,398
NDUFA1,201
NDUFA3,8
NDUFS7,8
GFM1,8
MTHFS,8
ND2,8
ND6,8
NDUFA11,8
NDUFAB1,8
TMEM14C,8
CHCHD1,197
CILP,6
MYO15B,6
TMPRSS13,70
RFX6,49
NEK7,271
NEK8,271
BLVRB,57
SELM,1
Cdh15,553
Cdh2,553
Ntn3,553
HS6ST2,4
NELFCD,1
HTR6,367
EPDR1,340
MTTP,1
OR4X1,1
RIT1,214
Schip1,1
SCHIP1,294
NFAT5,48
Ncf1,48
PAQR3,48
TNNT1,399
TRIM55,9
AIDA,13
ARHGAP39,86
CASR,84
SCRN2,189
TBC1D24,13
TRE17,13
NFKBID,35
KIAA2018,24
PON1,355
PON3,24
NLGN1,268
NME6,38
NOL4L,585
CTSH,189
GYG2,4
SCARB2,351
TET2,520
LBHD1,170
LSG1,1
PNMA3,3
Calm1,291
ELAVL3,291
RNF32,291
B3GALT4,84
C9orf62,84
CAMK4,79
COL4A6,84
DTX4,84
FAM185A,84
LINC00260,84
MAML3,84
NBEA,96
POU2AF1,480
SLFN5,541
SMAD9,12
ZBED4,220
NPHP1,6
DNMBP,233
WDR92,1
CD24,1
DZIP1,1
HIVEP2,7
IMPG1,1
MC4R,1
MUS81,1
NPM2,318
POP7,1
PROS1,1
RPP25,490
SCAF1,1
SDPR,248
SENP5,378
TEX15,1
WBSCR22,1
NPTN,8
DOCK3,5
FAM161B,272
KRTCAP3,5
ONECUT1,5
RFPL2,243
SPIN2A,5
PIK3CG,403
RNASEH2B,75
GALT,232
SOGA3,232
TGFBRAP1,115
MAGEA9B,1
TYW5,352
ZNF646,1
HNF4G,5
NR6A1,5
SNORD3A,5
FAM104A,225
FGGY,37
LIPE,171
TRA,17
SPC24,497
SPC25,164
RPN10,56
AK5,386
FUOM,1
GBA,1
SLC34A2,346
TYMP,1
NUDT15,473
SRD5A3,473
AGAP3,143
C19orf53,1
TRN-GTT2-1,1
REG1B,1
HIVEP3,1
PEX14,1
TMEM201,1
CSMD3,1
GUCY2D,1
ZCCHC16,1
GSTA2,283
OAS2,577
UAP1L1,361
CISD1,1
MTX1,457
TOMM5,422
PLEKHJ1,417
ODF2L,318
DHODH,147
Nfatc1,16
Nup62,16
SPATA7,18
TET1,16
ORC6,1
STAB1,142
OTUD1,1
MOG,304
PARP11,304
RPTN,304
HDDC2,306
OXCT2,379
SGSH,65
TMEM9,120
RELL2,266
THUMPD1,460
PAPOLB,1
CHID1,65
DYNLRB2,60
PKLR,231
MYL2,224
RHOJ,319
SH3RF3,15
ANKRD32,166
CLPTM1,167
CRB3,167
EEFSEC,167
ICAM5,236
LLGL2,1
MSANTD4,167
MYO10,167
PTPN21,28
FCER2,286
PCBD2,354
EFTUD1,16
MSANTD2,22
TIMM8A,71
ACOT1,1
CCNO,332
DCLRE1A,1
ELMO3,421
FAM13A,1
FAN1,1
Gadd45b,5
GCK,1
PARPBP,76
pcn1,307
PIDD1,17
Polk,1
POLK,1
PUS1,16
SEC22A,1
TIRAP,13
TMEM218,1
UTY,1
C4orf19,19
PDE7A,364
JMJD8,42
PMS2P1,1
PDIK1L,105
ACTN3,447
NUDT12,447
CACNA1B,5
ACTRT1,3
AP5B1,3
C20orf195,307
CCDC185,3
SLFN12,3
ALOX15,87
ACVR2B,12
BMPR1B,430
FAM127A,430
FAM127B,430
FAM127C,430
IL1R1,13
IRAK4,13
PEX7,1
ABCD1,98
ABCD2,98
ABHD12,98
B3GALT6,98
CHST7,98
CMSS1,98
EXOG,98
FAR2,98
GALNT16,367
HS2ST1,392
IL23A,98
MARC2,98
MGAT2,201
NAT14,169
PEX11A,98
PEX12,98
PEX16,98
PXMP2,285
PXMP4,98
RDH12,113
PEX2,91
PEX6,476
CAV3,472
TEAD4,75
PGAP2,532
AKR1B10,160
NCR1,388
PHF20,139
ZNF471,11
DNTTIP2,47
RARS2,499
SMAP1,36
ZW10,68
PHLPP2,94
WDR20,94
KNTC1,195
PLAG1,174
UNC13D,391
CLPTM1L,232
ADAM12,2
CXCL2,2
CYP4A11,2
FES,2
FLT1,2
Gab2,2
PIKFYVE,443
ZNF821,535
DIP2C,361
KANK1,1
LAPTM4B,475
Tln1,475
PKD2,277
PKIA,582
CRM1,582
GSP1,582
LSM6,139
LSM7,339
Map3k2,1
PLAGL2,400
ALOXE3,324
PLIN1,171
ABHD5,171
TK1,96
HELB,1
PSD2,1
SBF2,1
C12orf5,395
CMTM5,97
ZBTB44,58
Shprh,1
POLR1E,1
PSMB9,10
MEIG1,17
POLR3G,190
PSMG2,10
ACD,70
ALDH3A1,70
CRYGS,70
CYLC2,70
ENSA,448
FAM131B,273
GAMT,70
GCOM2,70
GNMT,248
GPA33,70
GPR52,4
HNMT,70
HOXA3,51
MAP7,70
MICA,151
NXNL1,70
PAGE2,70
PAGE5,70
PDE1B,70
PHYKPL,511
PIPOX,284
PROSER2,348
RASGEF1C,70
RBKS,70
RGS14,327
SULT1B1,70
SULT1C2,295
SULT4A1,472
TRIM16,70
XAGE2,70
ZBED2,70
ZNF32,70
ZNF790,70
HOXC4,342
Pbx1,244
PRMT8,1
Ncoa2,5
Nrip1,11
Esrrg,102
NDN,1
NR1I3,17
PPARGC1B,102
FOXA2,102
MEA1,1
Polr2a,1
PPCDC,409
TRIM52,57
C9orf142,57
RASGRP1,57
THUMPD3,460
VIL1,57
CASZ1,86
CSRNP2,3
MINPP1,450
PLCL2,3
PPP1R15B,4
PPP1R16A,3
PPP1R16B,193
PPP1R2P3,3
SFRP2,28
SFRP5,3
AATK,57
ANKRD42,3
B4GAT1,4
C11orf74,3
C15orf59,3
C19orf26,3
C9orf50,3
Eif2b5,3
FXYD6,96
GLB1L,3
HSD17B3,10
LMTK2,57
NAPEPLD,3
NEFL,131
PDE6B,3
PPP1R32,197
PPP1R35,263
PPP1R3D,3
RNF19B,206
RPL10AP3,3
SDR39U1,3
SGCE,3
SMG6,1
SPOCD1,3
TBC1D19,3
TCTEX1D4,3
TEX36,3
VSTM4,3
ZNF667,3
PPZ1,139
TRDMT1,96
TRPM2,3
Akt3,19
Cebpa,19
FAM122A,103
FAM122B,19
FBXO17,36
PPFIA2,19
PPFIA3,19
PRR14L,309
RP9,19
SIK2,1
SMCO3,19
SNF1,19
UNG,57
IER5,1
SGOL2,1
Ccng1,19
TBC1D3,19
ALY1,103
C16orf74,103
LBH,103
RCAN1,103
RCAN2,103
SETSIP,103
RCAN3,103
CABP1,103
CABP2,103
CABP5,103
CHRNA6,103
DBH,1
ELAVL4,33
IGHV3-13,1
IGHV3-23,1
IGHV3-30,1
IGKV3-20,1
IGLC7,10
LOC440786,1
RTL1,1
SARM1,222
SCG2,56
VGF,1
ZFYVE26,17
HSDL1,492
SPHKAP,394
TRMT2B,394
TRMT61B,394
PRICKLE2,329
Bcr,329
Cad,329
Mycbp2,329
Rpl23,329
Rpl4,329
Rps26,329
Tanc1,329
Tanc2,329
Tubb5,329
Usp9x,329
Abi1,49
Aprt,49
Arhgap22,49
Bhlhe40,49
BRSK1,49
BRSK2,49
Cherp,49
Cpe,49
CPE,72
Emilin1,49
Grn,49
Hspb1,49
Kif1c,62
Maged1,49
Mtfr2,49
Nab2,49
Nedd1,1
Nrbf2,49
Prkab1,49
Prkag1,49
Prkag2,49
Rc3h1,49
RIMBP3,49
Sde2,49
SNRK,184
Tfpt,49
Thap7,49
Trip6,49
UBXN11,49
Wdr62,49
Xrn2,49
CDX4,49
DAO,49
DDIT4L,49
KRTAP1-3,49
MAP3K15,49
STBD1,302
STIM2,49
STX19,32
TRIM10,9
AKAP7,46
RIIAD1,46
TNP2,46
C2orf88,380
SLC38A5,155
RAB32,290
ITGB2,7
Marcks,331
RASGRP3,295
SETD5,354
TIGD5,28
ZNF341,315
Hmga1,131
PPP1R1A,3
DNAAF2,469
PSG5,1
RNU1-4,1
PRPS1L1,242
FAM133A,220
RP9P,227
ELP6,255
Park2,9
SULT1A4,10
OSER1,10
PCDH10,151
STKLD1,10
CRB1,10
PPP1R2P4,10
RPE65,247
DIS3L2,10
GCSH,10
RPN7,10
RPT1,56
RPT2,10
C10orf76,168
CNIH1,168
JTB,168
RIC1,168
SECISBP2L,168
SGMS2,168
SLC35A2,168
SPTLC2,4
SYPL1,32
TAPT1,336
TMEM131,168
TRAPPC12,109
TXNDC15,372
UNC50,168
VPS54,168
ZFAT,168
Aars,31
Acat1,181
Acat2,31
Acly,31
Acta1,31
Actb,3
Actr1a,68
Actr3,31
Ahnak,31
Akr1b3,31
Aldh1a1,31
Aldh1a7,31
AMHR2,31
Anxa1,31
Arcn1,31
ARHGAP26,43
Atp5a1,31
C16orf13,31
Cap1,31
CARS2,31
Cct3,1
Cct4,30
Cct6a,31
Cct7,1
CFB,31
Cfl1,31
Cfl2,31
Cltc,31
Ctps,31
DBF4B,31
Dstn,31
Eef1a1,182
Eef1b2,31
Eef1d,31
Eef1g,31
Eef2,31
Eif4a1,31
EME2,31
Esd,31
Fasn,31
Flna,31
Fus,1
Gdi2,31
GFRA2,31
Gm16470,31
Gm8129,31
Gnb2l1,31
GPER1,31
GPR113,31
GSTM2,31
HAGHL,31
HES5,31
HES6,31
Hnrnpk,31
HSD17B1,31
Hsp90ab1,31
Hsp90b1,31
Hspa4,31
Hspa5,31
KBTBD4,426
Lgals1,31
Lgals3,31
Lox,31
Map1b,31
MCCC2,377
Mtap,31
Myh9,3
Nap1l1,31
Nars,31
Ncl,31
Nedd4,9
NGB,31
Npm1,31
OPRL1,31
OTUD3,31
Oxct1,31
Pcbp1,31
Pcbp2,31
PCCB,31
Pcna,307
Pfn1,31
PPAP2B,31
Ppia,31
Psmc2,31
Psmc3,484
Psmc4,31
Psmd12,31
QRFPR,31
RFTN1,31
Rpl11,31
Rpl18,31
Rpl22l1,31
Rpl3,31
Rpl31-ps9,31
Rplp0,31
Rplp1,31
Rps17,31
Rps3,31
Rps4x,31
Rps7,31
Serpinh1,31
Slc25a3,31
SLC36A1,31
Snd1,31
Snrpd1,31
Srm,31
ST8SIA6,31
TCEB3C,31
Tcp1,231
THBD,31
Tuba1b,31
Tubb4b-ps1,31
Tubb6,31
Ugdh,31
WNT4,76
ZNF787,31
CNNM2,140
NUDT16,140
RPS19BP1,68
ATXN7L3B,140
RABGGTB,140
COL5A1,536
ARHGAP10,43
CGA,209
CSH1,12
CSH2,12
PSG9,12
THAP2,297
ZFP2,51
Apc,19
PPM1H,15
RTKN,15
CADM1,236
LTBP1,236
CD72,272
CSF2RB,2
H1FX-AS1,2
LAIR1,2
PILRA,198
RNF6,35
ROS1,2
Siglece,2
MAPKAPK3,99
FAM26D,114
FSIP1,97
PTTG1IP,558
MIR199A1,1
NANOS1,53
NANOS3,53
PXK,495
PXYLP1,517
PYGO2,89
C10orf10,100
USH1C,145
HSFY1,452
QSOX2,470
NBEAL2,470
CCDC103,187
Ccdc64b,154
BSPRY,538
Ccdc64,114
CHM,154
PADI3,114
PLCD1,114
SH3BP5L,356
COMT,524
RABGGTA,154
RER1,1
MYRIP,391
RPH3AL,391
SYTL1,391
SYTL3,391
SYTL5,391
RAB29,154
C11orf49,154
D2HGDH,154
UTP20,245
AGTR1,4
GRIK4,217
PRMT9,217
MUC13,1
RAB17,154
RILP,325
HUS1B,147
Ankrd32,1
ANPEP,1
Rev1,1
AHSP,10
AMPD3,1
AZU1,137
CTSG,222
EVX1,1
FOCAD,6
HSD17B8,27
ITGAM,1
MPO,1
OR1E2,1
RNASE3,1
RPL13P12,1
SEPT1,138
SMR3B,128
STX10,32
TCF15,1
THSD7A,528
TNFRSF14,347
XIRP2,1
ZNF80,1
PRE1,158
PCSK1N,76
RAD52,1
SWSAP1,76
CCDC140,76
HELQ,76
KLHL10,36
CNKSR2,214
MRAS,292
MYBPC1,231
PEBP4,18
RASD2,30
Rfxank,18
SCNN1B,320
RAG2,1
GTF3A,164
TBRG1,23
ZBTB38,1
ZNF707,1
RALGPS1,380
Parp14,1
Ranbp1,136
Rangap1,1
rna1,1
TMEM194B,1
ATP9A,161
DHRS13,161
MAN1B1,161
SMIM8,161
TMEM186,169
TVP23C,169
ZFPL1,334
BACE1,62
Cit,49
Ddx4,537
ENTPD1,28
L1cam,28
OPRM1,25
PHLDA2,387
TM7SF2,327
RAPGEF5,292
ANK1,443
DDHD2,292
CORO1A,16
NLN,336
CEBPE,286
E7,54
PPP1R26,54
RBBP9,54
Smarca4,54
SNAPC3,462
SV40gp6,54
UL122,415
GREB1,86
EVA1C,4
LINC00305,1
LRCH4,216
GRAMD4,54
LBX1,54
SORCS3,167
RBM38,255
FAM200A,1
MYEF2,539
POP4,490
ALX4,117
BCL6B,11
CIR1,36
FBXO42,224
H,117
lid,117
NKX6-1,117
RITA1,117
SEPSECS,121
ZNF268,149
ZNF589,117
EHD3,479
LMX1B,479
PCDHA4,96
Vps45,479
Hmgxb3,1
TYRP1,217
CYP19A1,548
RCBTB2,478
LCA5,6
RCSD1,99
ABCC4,95
FAM210B,95
GPR107,271
MTHFSD,95
SCAMP2,95
TMUB2,95
POTEB2,100
ZNF672,1
Act5C,240
svp,240
Gtf2b,17
Tbp,370
TEX14,370
Mad2l2,21
CCR6,435
CDY1,435
GPR27,435
SLC16A10,435
RFFL,180
ATXN3L,180
EFCAB7,180
RGL1,441
RGS1,275
RHBDF2,4
ARHGEF3,100
Diap1,43
FAM65B,7
HTR1A,43
RHPN1,322
SKN7,43
Ttc3,43
HTR7,251
Lrrc41,251
RHOH,43
RHOU,69
ADM2,69
ANGPT4,69
AS3MT,69
BNIPL,561
BRINP3,313
C14orf119,69
C8orf59,69
CCDC37,69
CDKL4,69
CHRNA4,69
DACT2,69
DMRT2,69
DSCR8,69
GALNTL5,69
GPRIN2,69
HSD17B13,69
IL17F,69
INSM2,69
JAM3,69
KAAG1,69
KLRC3,69
LAYN,69
LYL1,27
ME3,69
NXPH4,69
P4HTM,69
PCDHGA4,69
PLEK,436
QTRT1,460
RPL23AP5,69
RPS17P16,69
SEMA3G,69
SLC26A1,69
SSC4D,69
TEKT2,358
TMEM169,69
TMEM255B,69
VWA5A,482
WNT6,69
ZNF117,69
ZNF177,437
ZNF20,69
ZNF84,69
CASP12,13
NAT16,245
NOD1,13
RIT2,214
NEU1,28
WARS2,28
EDARADD,13
MMS2,9
UBC13,9
RNF125,9
IL1RL2,138
SMPDL3B,35
TJP3,35
DTX3,9
ATRN,1
ITGA2B,355
ZMYND10,355
AARS2,1
ADAMTS6,1
APOOL,8
ATP5J2-PTCD1,1
Cbx2,22
Cbx4,1
FKBP11,111
KLK2,518
MRPS17,1
NOL7,436
PCBP2-OT1,1
RNF222,1
UTP6,1
WASH1,141
ZFY,262
ZNF614,418
ZNF740,1
UNC119B,180
FAM103A1,100
NFATC2IP,1
Nme2,433
PNRC2,433
LOC101929876,1
GZF1,1
PRDM15,1
ZFAND2A,26
ZNF189,1
ZNF70,1
NOVA1,490
GDI2P1,408
TRIB2,253
Xpo1,408
RRAGD,211
WNT2,211
ARL6,201
Eif3l,488
Polr1b,488
RPA43,488
Trim28,215
h2afx,494
hist1h2bj,494
hist1h4a,494
hist2h3c,494
CNTNAP1,95
KCNA1,95
METTL7B,95
SYT16,95
TMEM222,95
RUFY2,290
ZNF330,313
ZDHHC12,5
SACM1L,4
SAMD4A,7
SAMD9,23
RGS10,1
Sufu,1
IRAK2,222
TICAM2,222
GPT,6
KLHL6,548
TXNDC17,1
Ap1g1,351
DKKL1,173
TBC1D30,294
CTU1,386
DENND4A,15
SEPHS2,1
NUDT13,358
SHH,107
SEMA7A,336
SLC12A9,336
TMEM39B,336
UNC93B1,4
U90,39
SENP6,234
SEPT8,63
SEPT14,1
SERAC1,223
PCAP,1
GPR89B,4
SERP1,320
GLP1R,320
LOC100355886,320
GLS2,1
GZMA,1
SETBP1,248
TREX1,56
SETD6,5
ISY1-RAB43,1
TRPM8,570
TSKS,141
DPH5,543
TMEM14B,1
SH3BGRL2,1
DPYSL4,112
FAM102A,16
Grap2,2
IL2RG,19
Ptpn12,2
SHC2,2
Socs5,2
ZUFSP,1
C14orf105,308
DNALI1,390
EXOC3-AS1,100
FZD9,122
GDPD5,420
KIAA0319L,122
KIAA1683,270
MAPKBP1,27
PLCE1,171
Sncaip,122
UPP2,122
ZBP1,514
ALL1,24
SAP25,11
TSSK2,15
CACNA1C,451
MCF2L2,18
TULP3,35
MERTK,26
SIX1,172
FBXL12,80
FBXL2,9
Fbxl8,80
FBXL8,80
Fbxo15,80
FBXO2,9
Fbxw14,80
FBXW4,36
Fbxw5,80
FBXW9,80
NUDT9P1,80
SCNN1D,50
PCDHA10,6
BCHE,289
BMP7,184
CACHD1,72
FASTKD3,72
FGR,2
FUT11,65
GK2,72
GPR98,72
LARGE,65
NAGA,72
NAGLU,210
PCSK5,101
PLXNA2,72
RAB3B,72
RTCA,403
SH2D1B,72
Sh2d1b1,72
TMEM132A,530
SLAMF7,344
SLC16A14,107
DNASE1L2,4
ARL5B,407
FLVCR1,4
SLC20A2,201
UGCG,4
SLC25A36,552
SLC31A1,246
SLC35A5,527
SLC35B4,532
SLC35F5,4
SLC37A3,437
ARL15,437
ATRAID,437
SLC5A3,4
SPRYD7,437
SLC39A9,285
METTL16,285
MPC2,285
OSTC,4
SFXN5,285
SYNGR3,285
Slc7a7,1
SLC7A7,1
Slc7a8,1
PDZD3,4
AGPAT4,169
BCL2L13,32
DGAT1,169
ELOVL4,169
FITM2,169
MGAT5,135
PARL,169
PIGW,169
RAC3,266
CDK20,266
COA1,266
DNAJC30,266
SLC9A7,266
TBC1D32,266
ABTB1,12
Arhgef1,12
Arhgef6,12
Arl4d,12
C22orf46,12
Cdc40,12
CYP11A1,568
DGKA,142
Fbxo3,12
FOXH1,12
Irak2,12
Lhx9,12
Lmo2,12
Map2k3,12
Nuak2,12
PCID2,139
Ppp2r2d,12
Rab34,12
Rab38,12
Rasd2,12
Rgs3,12
Rhebl1,12
Rhobtb1,12
Rhod,12
Rhoj,12
Rps27a,12
Smad2,12
Smad3,12
SYT1,159
Trim35,12
TRIM62,12
Uhmk1,12
Wwp2,12
ZNF41,12
C10orf54,12
Clasrp,12
CXXC5,12
EBI3,12
Erbb2ip,12
GMEB1,44
Gsc,12
Pard3,12
PRDM4,11
PRTN3,12
Rras2,12
Sox9,12
ST6GALNAC2,12
SVEP1,12
TMED1,12
Wee1,12
Zfp128,12
ZMIZ1,84
ZNF329,12
ZNF83,12
Apbb2,12
Arfrp1,12
Arl5b,12
Chek1,277
DLX1,12
Eif2ak4,12
Hdgf,12
Ilkap,12
Itk,12
MAPK13,83
Nek6,12
Nras,12
Ocln,12
PAPPA2,264
Pbk,12
Plk4,12
PSG2,12
Rab13,12
Rab2b,12
Rab3b,12
Rac2,12
Rhog,12
Ripk2,12
Rnf138,12
Rnf14,12
Rsph14,12
Smad1,12
SOX12,398
Stat1,12
Stk35,12
Tssk3,12
Ubb,12
ZBED5,12
BAMBI,12
ZNF235,1
ARL11,112
CD69,23
CYB5D2,36
DPH6,23
LY96,23
Myc,23
TEKT5,23
UL114,23
UL44,23
KIF13A,62
WFDC5,132
NCAPG2,18
REC8,1
NSMCE1,166
SMC6,166
HSPB11,166
IFT27,166
LAMA2,166
NDNL2,166
ZBED6,166
DYRK3,276
Anapc5,47
ANKS4B,12
Arhgap15,12
Ash2l,12
Aven,12
Cdk14,12
Cdkl1,12
Csnk2a2,12
Cul5,194
Cxxc1,89
Dnajc7,12
Ecsit,12
EFNB1,12
Elp3,12
Etv6,12
Fbxo24,12
Fcho1,12
FERMT2,7
FGF12,148
Gar1,12
Gng11,12
Hdgfrp3,12
Ing2,12
Inpp5b,12
ITK,2
Lonrf3,12
Map3k7,12
MAP3K9,12
Naa20,12
Osbpl3,12
Pak1ip1,12
Pard6a,12
Ppp1cb,3
PRKCG,48
Pwp1,12
Rapsn,12
Rgl3,12
Rhoa,213
Rhpn2,12
Rit1,12
Rnf141,12
Rrp9,12
Rtkn,12
Sf3a1,1
smad1-b,12
Smad6,12
Smad7,12
Srsf4,12
Srsf5,12
STK31,12
Strap,12
Tbl2,12
Tssk5,12
Ubtf,12
Usp45,12
Wdr61,1
Zbtb8b,12
DGCR2,12
Epha1,12
Fkbp4,12
GLIS3,12
Gng2,12
Irf3,12
Irf8,12
Nkiras1,12
Ppid,12
QPRT,5
Rab14,12
Rab17,12
Rab22a,12
Rac1,12
Rnf2,12
Smap1,446
TFPI2,12
TMEM139,198
U24,12
Ube2g1,12
SNAPC5,546
CYTH4,546
NUDT10,546
RNU4ATAC,1
RNU6ATAC,1
SNRNP35,1
MAST1,7
BIN3,97
LEPR,189
SNX32,76
APOA4,45
KNG1,542
AKR1C2,87
ANO3,449
LOC101930400,87
